hdIsKTKeQt4,27898864,27985760,access list and also we have to use the,1,1
hdIsKTKeQt4,27985760,28049600,want to make this access list to be,1,2
hdIsKTKeQt4,28119200,28171040,actually creates the access list but,1,1
hdIsKTKeQt4,28171040,28252640,the statement in the named access list,1,1
hdIsKTKeQt4,28366400,28438400,access list and then something like in,1,3
hdIsKTKeQt4,28409120,28469600,number access lets see number x list we,1,3
hdIsKTKeQt4,28438400,28490704,have to type access list and in a number,1,1
hdIsKTKeQt4,28639040,28728320,optional basically a named access list,1,1
hdIsKTKeQt4,28878080,28964000,the access list whereas a number access,1,1
hdIsKTKeQt4,28964000,29046560,entire access list and then recreate it,1,1
hdIsKTKeQt4,29260480,29348944,nacl which is named access list in,1,2
hdIsKTKeQt4,29309120,29379680,number access list all we have to do is,1,1
hdIsKTKeQt4,29405600,29505920,a different mode to apply an access list,1,2
hdIsKTKeQt4,29461280,29555360,not to apply a named access list you,1,1
hdIsKTKeQt4,29555360,29656160,youth for numbered access lists you have,1,1
hdIsKTKeQt4,29705120,29765600,the direction you want this acts list to,1,1
hdIsKTKeQt4,29790080,29902400,to work also to delete an access list or,1,1
hdIsKTKeQt4,29868320,29936480,to delete them name the access list you,1,1
hdIsKTKeQt4,29984944,30067520,to create the access list remember also,1,1
hdIsKTKeQt4,30067520,30129440,the named access list as well so now,1,1
hdIsKTKeQt4,30129440,30193760,configure a named access list we have,1,1
hdIsKTKeQt4,30349760,30403040,access list so what you have to do is we,1,1
hdIsKTKeQt4,30403040,30487520,mode and then type ip access  list,1,1
hdIsKTKeQt4,31139840,31191680,have to apply the access list and the,1,2
hdIsKTKeQt4,31508944,31598240,inbound access list applied right there,1,1
hdIsKTKeQt4,31598240,31675040,will be blocked by the access list lets,1,1
hdIsKTKeQt4,31675040,31742720,named access list to configure an,1,2
hdIsKTKeQt4,31823360,31902080,access  list the keyword extended now,1,1
hdIsKTKeQt4,31929440,31986080,will create an extended access list,1,1
hdIsKTKeQt4,32619200,32676320,access list we have the sequence number,1,1
hdIsKTKeQt4,32676320,32744480,modify the access list or modify a,1,2
hdIsKTKeQt4,32704640,32777600,specific statement of the access list to,1,2
hdIsKTKeQt4,32744480,32797280,apply the access list you have to just,1,1
hdIsKTKeQt4,32834704,32887520,group the name of the access list and,1,1
hdIsKTKeQt4,32990240,33074240,list lets say we want to block only,1,1
hdIsKTKeQt4,33186544,33247040,list extended and then the name well im,1,1
hdIsKTKeQt4,34551840,34618080,apply the access list and one logical,1,1
hdIsKTKeQt4,35138880,35232000,access list yahoo in outbound direction,1,1
hdIsKTKeQt4,35335680,35384160,list to fill the traffic that is going,1,1
hdIsKTKeQt4,35606880,35669744,this we need to create an access list,1,1
hdIsKTKeQt4,35706240,35780640,applying the access list that we do not,1,1
hdIsKTKeQt4,35780640,35827680,apply on the access list on some other,1,1
hdIsKTKeQt4,36005264,36073424,or the number of the access list that we,1,1
hdIsKTKeQt4,36191040,36255200,exit list number will trigger filter or,1,1
hdIsKTKeQt4,36611040,36663360,create an access list,1,1
hdIsKTKeQt4,36702240,36756480,standard access list so what were going,1,1
hdIsKTKeQt4,36756480,36826080,list 10 deny and then the host everyone,1,1
hdIsKTKeQt4,36893264,36971520,typing access list and permit any,1,1
hdIsKTKeQt4,36930240,36999360,remember that number text list is typed,1,1
hdIsKTKeQt4,37587840,37695840,command show ip access list or show,1,2
hdIsKTKeQt4,37652160,37730400,access list in privilege mode to verify,1,1
hdIsKTKeQt4,37758720,37861424,list that we have on the router so if i,1,1
hdIsKTKeQt4,37906560,37968640,access lists i will have one standard x,1,2
hdIsKTKeQt4,37956480,38015200,list,1,1
hdIsKTKeQt4,38097760,38160640,access list which is an extended and,1,2
hdIsKTKeQt4,38127040,38222080,its named access list with the name,1,1
hdIsKTKeQt4,38532160,38597440,access list however those numbers,1,1
hdIsKTKeQt4,38597440,38683360,list so even though theyre saying in,1,1
hdIsKTKeQt4,38647360,38727040,the numbered standard access list ten,1,1
hdIsKTKeQt4,38782720,38850400,list and then recreate it again and,1,1
hdIsKTKeQt4,38850400,38937760,about access list and how do they work,1,1
hdIsKTKeQt4,39276640,39372160,inbound and outbound access list filter,1,1
hdIsKTKeQt4,39476800,39541600,access list standard access lists have,2,2
hdIsKTKeQt4,39541600,39610240,address where extended access list,1,1
hdIsKTKeQt4,39679680,39756160,standard access list and they made,1,2
hdIsKTKeQt4,39717600,39796960,extended access list as well as number,1,2
hdIsKTKeQt4,39756160,39844480,and extend named access list,1,1
O4rPJhini2M,219680,285440,go over the shopping list that i created,1,1
O4rPJhini2M,285440,353600,shopping list you can also ill leave,1,1
O4rPJhini2M,469760,533120,start so its not a super detailed list,1,1
O4rPJhini2M,1009760,1086080,this list one more thing  before i get,1,1
O4rPJhini2M,4603360,4675360,with this list but you just never know,1,1
O4rPJhini2M,7052304,7115664,list but if you if youre starting from,1,1
O4rPJhini2M,7187184,7257760,pretty good list flavored drinks youre,1,1
7fYlWeMQ6L8,46064,236640,values from a list of data and were,1,1
7fYlWeMQ6L8,269744,342240,show you how you can create a list of,1,1
7fYlWeMQ6L8,367184,472304,can create a dynamic dropdown list that,1,1
7fYlWeMQ6L8,820800,914880,is to get a unique list of divisions,1,1
7fYlWeMQ6L8,861120,951824,here a later based on this unique list,1,1
7fYlWeMQ6L8,951824,1041120,that references this list and i want,1,1
7fYlWeMQ6L8,1645280,1759520,now im gonna get my unique list in here,1,1
7fYlWeMQ6L8,1952960,2065280,value that hasnt occurred on my list,1,1
7fYlWeMQ6L8,2345120,2447680,have anything on my list yet so thats,1,1
7fYlWeMQ6L8,2883680,2970560,i need to connect this list basically,1,1
7fYlWeMQ6L8,3467344,3559040,hasnt occurred yet on this list okay,1,1
7fYlWeMQ6L8,4901600,4997600,the first zero in this list so im just,1,1
7fYlWeMQ6L8,9282400,9382720,created a dynamic list that gives us,1,1
7fYlWeMQ6L8,9512800,9613600,in list and put in this as well and,1,1
7fYlWeMQ6L8,9713920,9799360,empty ones here and restrict my list to,1,1
7fYlWeMQ6L8,9799360,9885760,this case restrict my list to three,1,2
7fYlWeMQ6L8,9832480,9936160,because the size of my list is changing,1,1
7fYlWeMQ6L8,10387344,10474720,list i could also start right here but,1,1
7fYlWeMQ6L8,13785760,13893760,another index to get a unique list of,1,1
ZW9f3rYKoIY,514704,605744,theres both a comprehensive grocery shopping list as well as a basic grocery shopping list for any newbies,2,2
ZW9f3rYKoIY,610240,666240,theres a grocery shopping list with ideas for a themed dinner nights,1,1
ZW9f3rYKoIY,666240,740144,and theres also recipe substitution lists and several cooking conversion charts,1,1
ZW9f3rYKoIY,843504,932608,just down below and of course this grocery shopping list does include the various pantry essentials,1,1
ZW9f3rYKoIY,7154720,7259664,if you get your copy of the pdf in the description box below i share with you the long list of spices that i personally,1,1
ZW9f3rYKoIY,7259680,7367680,have but also a list of spices i would be more essential for anybody whos new to buying a few spices now,1,1
ZW9f3rYKoIY,7708000,7810080,of course be sure to also get your copy of the pdf for grocery shopping lists and pantry essentials which can be found in the,1,1
tveEX-S6RtY,151680,235200,with you at 12 different lists that you,1,1
tveEX-S6RtY,235200,303360,lists will help things run just a little,1,1
tveEX-S6RtY,374400,451184,enjoy this list of lists that i have for,2,2
tveEX-S6RtY,510240,576944,okay so the first list that i would,1,1
tveEX-S6RtY,576944,663360,more organized is a list of current,1,1
tveEX-S6RtY,663360,736800,find that by creating a list of all the,1,1
tveEX-S6RtY,846240,935504,this list that are obvious projects like,1,1
tveEX-S6RtY,1003680,1071360,things on this list that you are,1,1
tveEX-S6RtY,2391040,2443344,list that can help you organize your,1,1
tveEX-S6RtY,2414080,2477920,life is kind of similar but its a list,1,1
tveEX-S6RtY,2477920,2528800,that im seeing these two lists is,1,1
tveEX-S6RtY,2934400,3007824,and its good to have it all on a list,1,1
tveEX-S6RtY,3268000,3349600,next list is a really fun one and that,1,1
tveEX-S6RtY,3300640,3382240,is a list of your dreams so this is kind,1,1
tveEX-S6RtY,3834400,3898720,day reach them the next list its one,1,1
tveEX-S6RtY,4035040,4102704,you can make a simple list of where you,1,1
tveEX-S6RtY,4333280,4384160,list of all of your expenses and,1,1
tveEX-S6RtY,4887680,4973120,next two lists go handinhand one of,1,1
tveEX-S6RtY,5466080,5521280,stressed out by that and then the list,1,1
tveEX-S6RtY,5521280,5593760,grocery list now of course pretty much,1,2
tveEX-S6RtY,5563520,5616320,everyone makes a grocery list right so,1,1
tveEX-S6RtY,5662400,5722880,list with your meal plan then you can,1,1
tveEX-S6RtY,5908160,5972960,grocery list is that you can actually,1,1
tveEX-S6RtY,6216800,6266080,list is one that might not seem like you,1,1
tveEX-S6RtY,6320800,6391840,and its a list that i wrote a lot about,1,1
tveEX-S6RtY,6553120,6643360,anyway so this next list is a weekly,1,2
tveEX-S6RtY,8113600,8200960,list for each week so how i do this is i,1,1
tveEX-S6RtY,8998224,9056800,to it and the next list goes along with,1,2
tveEX-S6RtY,9034720,9096000,a weekly todo list and that is the,1,2
tveEX-S6RtY,9056800,9150384,daily todo list and so how i do that is,1,2
tveEX-S6RtY,9096000,9179184,every single evening i write a list for,1,1
tveEX-S6RtY,9253104,9314080,weekly todo list that i decide im,1,1
tveEX-S6RtY,9550720,9612144,list of things that ive decided ahead,1,1
tveEX-S6RtY,9612144,9675520,the week so a list of things to do on,1,1
tveEX-S6RtY,9999024,10063840,two lists that i had recommend that you,1,2
tveEX-S6RtY,10029264,10095520,make are a list of whats working and a,1,2
tveEX-S6RtY,10063840,10129104,list of whats not working in your life,1,1
tveEX-S6RtY,10783024,10835344,these two lists a list of things that,2,3
tveEX-S6RtY,10810864,10879024,are working and a list of things that,1,1
tveEX-S6RtY,11242384,11302384,the last list that you can make is,1,2
tveEX-S6RtY,11267824,11352304,actually a whole collection of lists and,1,2
tveEX-S6RtY,11302384,11383984,those are lists for routines that you,1,1
tveEX-S6RtY,11383984,11449264,list for your morning routine or a list,2,2
tveEX-S6RtY,11697424,11751680,kitchen writing a list for you to those,1,1
tveEX-S6RtY,12057424,12116464,list of things that you want to do every,1,1
tveEX-S6RtY,12523024,12573920,those are the twelve list that you can,1,1
tveEX-S6RtY,12614240,12686240,comment down below if you are a list,1,2
tveEX-S6RtY,12640640,12711680,maker  if you love making lists i find,1,2
o5wJkJJpKtM,89744,176000,lists and ill be using c language to,1,2
o5wJkJJpKtM,142560,228480,demonstrate how to build a linked list,1,1
o5wJkJJpKtM,228480,305280,linked list is we have a bunch of nodes,1,1
o5wJkJJpKtM,397904,481440,can kind of just create a list of values,1,2
o5wJkJJpKtM,428624,504960,or a list of data members and so for,1,1
o5wJkJJpKtM,566384,647040,we could just kind of create a big list,1,1
o5wJkJJpKtM,647040,721920,a linked list so the first thing we want,1,1
o5wJkJJpKtM,2611344,2700640,beginning of the list so basically what,1,1
o5wJkJJpKtM,5020480,5097280,list so a head is important to leave at,1,1
o5wJkJJpKtM,5097280,5164000,come to the starting point of our list,1,1
o5wJkJJpKtM,5237920,5401584,start building our list so to do that we,1,1
o5wJkJJpKtM,5703504,5811504,now at this point the list isnt linked,1,1
o5wJkJJpKtM,10698240,10884000,our list here what we could do is we,1,1
o5wJkJJpKtM,11063520,11178240,we just created a list and were keeping,1,1
o5wJkJJpKtM,11277600,11343840,track of the beginning of our list and,1,2
o5wJkJJpKtM,11302080,11379360,now we have a list thats connected by,1,1
o5wJkJJpKtM,11680800,11768640,understand linked lists and how to,1,1
5nb84p2wX-c,203360,333440,lists in excel to assist your data entry,1,1
5nb84p2wX-c,433600,527360,however if you have quite large lists,1,1
5nb84p2wX-c,527360,660800,provide multiple can list for selection,1,2
5nb84p2wX-c,595360,705920,but the second third and fourth lists or,1,1
5nb84p2wX-c,749600,842240,previous list so once you have created a,1,2
5nb84p2wX-c,803824,877264,list for list one here you know the,2,3
5nb84p2wX-c,842240,920944,options in list two will be dependent on,1,2
5nb84p2wX-c,1065904,1179200,here i have already set up some lists as,1,2
5nb84p2wX-c,1119200,1251200,an example so the first list will be a,1,2
5nb84p2wX-c,1179200,1296784,list of categories of product similar to,1,1
5nb84p2wX-c,1296784,1335664,ive got the other lists of summary,1,1
5nb84p2wX-c,1335664,1413440,ill get this dropdown list of romantic,1,1
5nb84p2wX-c,1413440,1507024,films theyll get this dropdown list of,1,1
5nb84p2wX-c,1765264,1853584,these little list groups that has been,1,1
5nb84p2wX-c,2642240,2739680,previous list so this category list the,2,2
5nb84p2wX-c,2990720,3074720,these dependent list to work okay so,1,1
5nb84p2wX-c,3168784,3270560,list ill select the ranges ie 2 to a4,1,1
5nb84p2wX-c,3854224,3979040,range every list here has a range name,1,1
5nb84p2wX-c,3979040,4091824,this little dropdown list for that name,1,1
5nb84p2wX-c,4384320,4494240,done the next step is to create the list,1,1
5nb84p2wX-c,4733760,4799040,applying the list to you may wish to,1,1
5nb84p2wX-c,4968960,5100960,tab so that i can create a list from,1,2
5nb84p2wX-c,5049120,5145600,here now this first list will be nice,1,1
5nb84p2wX-c,5145600,5235840,just a standard list and im going to,1,1
5nb84p2wX-c,5235840,5342720,that other sheet so the first list is,1,1
5nb84p2wX-c,5508480,5613600,so that first list get done all the,1,2
5nb84p2wX-c,5569920,5636160,options and a category list obvious your,1,1
5nb84p2wX-c,5613600,5700000,only three these are quite small lists,1,1
5nb84p2wX-c,5700000,5832960,10 okay now the next list will be that,1,1
5nb84p2wX-c,5832960,5983680,b2 down to be 10 for the second list,1,1
5nb84p2wX-c,5983680,6127200,list but this time we will be using a,1,1
5nb84p2wX-c,6346560,6441104,selection in the list,1,1
5nb84p2wX-c,6401280,6503520,the second list well look at what they,1,1
5nb84p2wX-c,7095840,7237440,a list and it will be equals indirect,1,1
5nb84p2wX-c,7368480,7506080,previous list and i will need to take,1,1
5nb84p2wX-c,8097584,8179184,that list already so dont be put off if,1,1
5nb84p2wX-c,8289584,8364960,dependent on the previous list depend on,1,1
5nb84p2wX-c,8532320,8599520,this too will have a list of looks so,1,1
5nb84p2wX-c,8634080,8757424,the previous list games we know is,1,1
5nb84p2wX-c,8786240,8872000,dropdown lists thats what i said on,1,1
5nb84p2wX-c,8827520,8955200,this video so lets get list free and,1,1
5nb84p2wX-c,8955200,9138080,validation list and itll be equals in,1,1
5nb84p2wX-c,9507200,9553280,list free at the moment because the,1,1
5nb84p2wX-c,9588160,9716464,animation lists free kicks into life and,1,1
5nb84p2wX-c,9716464,9819680,now have three lists list to list free,3,3
5nb84p2wX-c,9819680,9906880,list so that is how we create multiple,1,1
5nb84p2wX-c,9871040,9948320,dependent dropdown lists in excel a,1,0
5nb84p2wX-c,9948320,10017920,large list of products that sort of,1,1
sgxx3rkS3rs,480,56160,whats that i guess infinite lists,1,1
sgxx3rkS3rs,1018560,1107840,infinite lists at checkout guys but,1,1
sgxx3rkS3rs,4862704,4952624,time to watch infinite list before bed,1,1
h6UeibGuIXc,80144,209280,kickass college list coming ups and,1,1
h6UeibGuIXc,168944,239504,actually good solid college list is a,1,1
h6UeibGuIXc,303840,375840,clear that picking a great list of,1,1
h6UeibGuIXc,1080960,1160160,really coming up at the college list,1,1
h6UeibGuIXc,2019840,2104304,list of schools to apply to tip number,1,1
h6UeibGuIXc,3247200,3339344,aid finding a job the lists continue so,1,1
h6UeibGuIXc,4035824,4109744,just load your list with the us news,1,1
h6UeibGuIXc,5083840,5159184,your list its a waste of your time,1,1
h6UeibGuIXc,6536320,6618400,list because it never hurts to try,1,1
h6UeibGuIXc,7083520,7153120,college list if you like this video,1,1
R-HLU9Fl5ug,105104,181440,python lists tuples sets and,1,2
R-HLU9Fl5ug,146400,212640,dictionaries now the list is the most,1,1
R-HLU9Fl5ug,379680,471840,data structures so the list is a,1,1
R-HLU9Fl5ug,1193280,1268144,lists tuples sets and dictionaries and,1,1
R-HLU9Fl5ug,1302720,1408320,data types within a single list or,1,1
R-HLU9Fl5ug,1677120,1740480,million items in your list and you want,1,1
R-HLU9Fl5ug,2014544,2106720,going to be index 3 and in our list if,1,1
R-HLU9Fl5ug,2137440,2214720,list slicing allows us to slice out sub,1,2
R-HLU9Fl5ug,2184960,2264160,strings and sub lists and sub couples,1,1
R-HLU9Fl5ug,2382240,2449440,applicable to strings tuples and lists,1,1
R-HLU9Fl5ug,3158400,3233744,list or a sequence so x of negative 3,1,1
R-HLU9Fl5ug,3539520,3620640,if we have two lists we want to merge,1,1
R-HLU9Fl5ug,3620640,3683520,will give us one list with 3 items in it,1,1
R-HLU9Fl5ug,3792480,3848160,give us bug bug bug or if we have a list,1,1
R-HLU9Fl5ug,3869744,3933104,us eight five three times in our list,1,1
R-HLU9Fl5ug,4148624,4216960,so in our list pig cow horse print cow,1,1
R-HLU9Fl5ug,4397920,4502560,using for loop so if we have list of,1,1
R-HLU9Fl5ug,4569280,4636960,name it returns to us one list item at a,1,1
R-HLU9Fl5ug,5116960,5197120,thing in a list prints the length of a,1,3
R-HLU9Fl5ug,5151040,5220480,list three items in this list minimum,2,2
R-HLU9Fl5ug,5296000,5371664,of the items in the list are either,1,1
R-HLU9Fl5ug,5529280,5617600,have a list of three strings were going,1,1
R-HLU9Fl5ug,6285760,6376480,we can sort the items of the list,1,1
R-HLU9Fl5ug,6376480,6449920,new list without changing the original,1,3
R-HLU9Fl5ug,6412000,6500320,list returns a new list in sorted order,2,2
R-HLU9Fl5ug,6500320,6581440,a list in sorted order,1,2
R-HLU9Fl5ug,6524800,6625104,bgu and our list pig cow horse if we,1,1
R-HLU9Fl5ug,6940480,7027360,the word cow appears in our list x if we,1,1
R-HLU9Fl5ug,7089760,7173280,so if the item is in the list or,1,1
R-HLU9Fl5ug,7811664,7910064,your list so here we have 3 items we,1,1
R-HLU9Fl5ug,7967664,8022400,lets talk about specific list functions,1,1
R-HLU9Fl5ug,8022400,8119360,create lists we can say x equals list,2,2
R-HLU9Fl5ug,8119360,8191840,square brackets whatever list items we,1,2
R-HLU9Fl5ug,8156320,8238880,want to add to populate the list and,1,1
R-HLU9Fl5ug,8313264,8392960,list and then in parentheses a double,1,1
R-HLU9Fl5ug,8352160,8420800,and well get a list from the items in,1,1
R-HLU9Fl5ug,8469280,8572480,list using what is returned by the for,1,1
R-HLU9Fl5ug,8642080,8728960,values in so the resulting list is 0,1,1
R-HLU9Fl5ug,8876320,8963200,the item itself z to our list we want to,1,1
R-HLU9Fl5ug,8988640,9069280,one of them and add it to the list so we,1,2
R-HLU9Fl5ug,9016480,9095200,get 25 36 49 64 81 so list,1,1
R-HLU9Fl5ug,9170080,9236320,list with whatever values you want,1,2
R-HLU9Fl5ug,9194880,9276160,delete we can delete an item from a list,1,2
R-HLU9Fl5ug,9236320,9310720,or we can delete a complete list the,1,1
R-HLU9Fl5ug,9310720,9405760,we can delete the entire list append we,1,1
R-HLU9Fl5ug,9405760,9502240,list using the append function extend we,1,2
R-HLU9Fl5ug,9583360,9697120,both x and y together into list x insert,1,1
R-HLU9Fl5ug,9811840,9888640,and put the 7 into the list and here,1,2
R-HLU9Fl5ug,9856960,9939040,were going to insert a sub list or an,1,2
R-HLU9Fl5ug,9888640,9975520,embedded list with letters a and m into,1,1
R-HLU9Fl5ug,9998560,10088320,pop our sub list right in here the pop,1,1
R-HLU9Fl5ug,10047520,10130560,function pops the last item off the list,1,1
R-HLU9Fl5ug,10163680,10232320,list we can say print x dot pop and it,1,2
R-HLU9Fl5ug,10200160,10277920,will print the last item on the list and,1,2
R-HLU9Fl5ug,10232320,10335520,the new list will have one less item in,1,1
R-HLU9Fl5ug,10380160,10460800,remove a 3 from this list we can put x,1,1
R-HLU9Fl5ug,10566720,10644464,reverses the current order of the list,1,1
R-HLU9Fl5ug,10759200,10835040,new list you get back our list x here is,2,3
R-HLU9Fl5ug,10802384,10895040,going to become a sorted list,1,1
R-HLU9Fl5ug,10926720,11015520,order of the items in list x now lets,1,1
R-HLU9Fl5ug,11135040,11193600,mutable for example you may have a list,1,1
R-HLU9Fl5ug,11193600,11260800,items in your tub whole that list is,1,1
R-HLU9Fl5ug,11260800,11327520,add and delete item from the list but,1,2
R-HLU9Fl5ug,11294384,11359680,you cannot delete the list itself from,1,1
R-HLU9Fl5ug,11379840,11442720,second if the contents of a list,1,1
R-HLU9Fl5ug,11594880,11668800,efficient than lists due to how python,1,1
R-HLU9Fl5ug,12195344,12266880,tuple from all the members of a list,1,1
R-HLU9Fl5ug,12415680,12503520,lets say a list inside of a tuple here,1,1
R-HLU9Fl5ug,12503520,12576464,first item is a list with one and two in,1,1
R-HLU9Fl5ug,12643680,12702224,list here were going to delete the,1,1
R-HLU9Fl5ug,12702224,12796784,the list which is to the item in index 1,1,2
R-HLU9Fl5ug,12743344,12849104,so our new tough ball has a list with,1,1
R-HLU9Fl5ug,12849104,12925424,change the list the list itself is,2,2
R-HLU9Fl5ug,12925424,13034864,have to keep the list in this position,1,1
R-HLU9Fl5ug,13253744,13336304,from a list by calling a set function in,1,1
R-HLU9Fl5ug,13294064,13367024,parentheses the name of the list when we,1,1
R-HLU9Fl5ug,13367024,13457744,duplicates from our list and returns,1,1
R-HLU9Fl5ug,13457744,13518704,we also have similar to the list,1,1
R-HLU9Fl5ug,13729904,13828304,use the list comprehension to put values,1,1
R-HLU9Fl5ug,16806240,16928160,return a list of the keys in x x values,1,2
R-HLU9Fl5ug,16870560,16946880,returns a list of values in x and x dot,1,1
R-HLU9Fl5ug,16946880,17051520,a list of key value couple pairs and x,1,1
R-HLU9Fl5ug,18002400,18063360,python lists tuples sets and,1,1
gG22XNhtnoY,2540160,2696000,the list is life its marginal spice the,1,1
gwFWCs5y4Os,104640,214560,dependent validation dropdown list in,1,1
gwFWCs5y4Os,393600,471360,first create a dropdown list which,1,1
gwFWCs5y4Os,524144,627824,create a dropdown list here to do that,1,1
gwFWCs5y4Os,776624,921440,list here in source i select these two,1,1
gwFWCs5y4Os,2587344,2804784,validation and here in list i would type,1,1
gwFWCs5y4Os,3116160,3251680,this lists changes now the way this,1,1
AUM6s-hbX6w,28320,128160,dependent dropdown list let me show you,1,1
AUM6s-hbX6w,128160,325904,ahead and name this tab lists okay that,1,1
AUM6s-hbX6w,914880,1006880,drop down list but once i select toyota,1,1
AUM6s-hbX6w,1960144,2070384,click and then in my list of options i,1,1
AUM6s-hbX6w,6890880,7015664,this is the lists we have the different,1,1
AUM6s-hbX6w,7109760,7219664,do is make a dropdown list from all the,1,1
AUM6s-hbX6w,7837920,7975200,option list from a range right there so,1,1
AUM6s-hbX6w,8058240,8173920,click to my lists tab and move this on,1,1
AUM6s-hbX6w,8664000,8823840,have just the list of three and if you,1,1
AUM6s-hbX6w,9267840,9400320,list tab and im gonna name this name,1,1
AUM6s-hbX6w,11667200,11767680,select bmw we go back to the list we can,1,2
AUM6s-hbX6w,11731680,11814240,see that the list has changed and now,1,1
AUM6s-hbX6w,12497600,12673440,save and now if i get back to my list,1,1
8Yv--VVS9Zw,48480,161760,properly apa formatted reference list,1,1
8Yv--VVS9Zw,161760,252944,your reference list you want to just say,1,1
8Yv--VVS9Zw,329280,413744,the reference list is in alphabetical,1,1
8Yv--VVS9Zw,1325760,1410720,entire reference list or free new,1,1
8Yv--VVS9Zw,2165920,2250400,reference list after the authors name,1,1
8Yv--VVS9Zw,3988000,4118080,you list the first six authors and then,1,1
8Yv--VVS9Zw,8629760,8701760,that is how you make a reference list,1,1
8Yv--VVS9Zw,8924480,9009280,you make a apa formatted reference list,1,1
eTLCE2JRPkY,102560,167344,film schindlers list some viewers might,1,1
eTLCE2JRPkY,1395024,1481440,more an schindlers list the victim,1,1
eTLCE2JRPkY,1732960,1813600,to make schindlers list a personal,1,1
eTLCE2JRPkY,1872144,2132784,heartfelt films of all time list is an,1,2
eTLCE2JRPkY,1943664,2162560,absolutely good the list is life the,1,1
eTLCE2JRPkY,2603680,2667040,white in schindlers list successfully,1,1
eTLCE2JRPkY,9852160,9924160,history schindlers list is a good,1,1
195KUinjBpU,28320,113280,tutorial on late lists and how they are,1,1
195KUinjBpU,247680,315840,completely understand linked lists so,1,1
195KUinjBpU,315840,383024,list well first what you have to,1,1
195KUinjBpU,473280,587504,list and the linked list is just another,2,1
195KUinjBpU,587504,691200,one of the links in the linked list and,1,1
195KUinjBpU,826560,945600,his name is linked list and he is just a,1,1
195KUinjBpU,945600,1040640,the links in the linked list he only has,1,1
195KUinjBpU,1110720,1203840,list that guy is going to be named first,1,1
195KUinjBpU,1203840,1294080,of a field inside of linked list first,1,1
195KUinjBpU,1523520,1607024,in before him to the list and so forth,1,2
195KUinjBpU,1561440,1661760,and so on so if the length list class,1,1
195KUinjBpU,1789440,1866720,provide it to the linked list and that,1,1
195KUinjBpU,1895024,1982384,linked lists and make this all clear,1,1
195KUinjBpU,1982384,2078864,going to create a linked list group of,1,1
195KUinjBpU,2383200,2464320,list and like you saw before that guy of,1,1
195KUinjBpU,2676480,2740320,like i said linked lists are confusing,1,1
195KUinjBpU,3150720,3219360,list just having data inside of it and,1,1
195KUinjBpU,3257280,3333600,link that was added to our linked list,1,1
195KUinjBpU,3627344,3693120,name is link list and like you saw,1,1
195KUinjBpU,3759344,3826560,list or the last link that was added to,1,2
195KUinjBpU,3800160,3874560,the linked list now were just going to,1,2
195KUinjBpU,3826560,3918720,go to link list and im going to put in,1,1
195KUinjBpU,3986400,4047344,value when you create a linked list so,1,1
195KUinjBpU,4114560,4201440,want to check if my linked list is empty,1,1
195KUinjBpU,4385440,4450224,list to insert a new link into our,1,2
195KUinjBpU,4420960,4504000,linked list a new link needs to be,1,1
195KUinjBpU,4567840,4642224,length lists first link field is,1,1
195KUinjBpU,4733920,4816000,to our linked list were going to take,1,1
195KUinjBpU,4816000,4901920,linked list store that inside of next,1,1
195KUinjBpU,5034400,5086704,linked list knows about the newest guy,1,1
195KUinjBpU,5734224,5831664,of the link list to the new link so i go,1,1
195KUinjBpU,6026080,6108624,linked list so now lets look at how to,1,1
195KUinjBpU,6160464,6231504,into town the length lists a first link,1,1
195KUinjBpU,6942880,7015360,coding inside of our linked list that we,1,1
195KUinjBpU,7115184,7192480,gonna remove the link from our list by,1,1
195KUinjBpU,7381584,7455520,list and then remember we said that we,1,1
195KUinjBpU,7512144,7583664,so how do we cycle through a linked list,1,1
195KUinjBpU,7583664,7667664,cycle through a list of links is start,1,1
195KUinjBpU,7667664,7738704,remember linked list knows about the,1,1
195KUinjBpU,7911504,7984960,inside the linked list object and then,1,1
195KUinjBpU,8488960,8539840,the list and we are done cycling through,1,1
195KUinjBpU,9683200,9750400,in a linked list well were going to,1,1
195KUinjBpU,9750400,9824320,reference stored in the linked list and,1,1
195KUinjBpU,9978880,10062400,the end of the list of links or in other,1,1
195KUinjBpU,10062400,10125760,inside a length list do you match what,1,1
195KUinjBpU,10243840,10311520,list which means null and were going to,1,1
195KUinjBpU,10888960,10970560,list and how do we know were at the end,1,2
195KUinjBpU,10924480,11004160,of our linked list well next is going to,1,1
195KUinjBpU,11047840,11097280,end of the list without finding a match,1,1
195KUinjBpU,11183200,11248480,matching link inside the linked list,1,1
195KUinjBpU,11351200,11454400,say empty linked list print that out on,1,1
195KUinjBpU,11705440,11780800,linked lists first link matches were,1,1
195KUinjBpU,13362880,13441600,inside the length list which means there,1,1
195KUinjBpU,13632160,13708960,next link inside of our linked list so,1,1
195KUinjBpU,14205760,14285424,link inside of linked lists so its very,1,1
195KUinjBpU,14882080,14933440,list,1,2
195KUinjBpU,14891680,14976640,new linked list is equal to new linked,1,2
195KUinjBpU,14933440,15017920,list and then if we want to insert new,1,1
195KUinjBpU,15276640,15356800,to our linked list now if we want to,1,2
195KUinjBpU,15311680,15390880,display our linked list quite easy just,1,1
195KUinjBpU,15603040,15674080,of the linked list and harry potter in,1,1
195KUinjBpU,16072960,16184800,list and do a find on the lord of the,1,1
195KUinjBpU,16783360,16844800,linked lists i hope you completely,1,1
